processed_frame_idx,original_frame_idx,timestamp_sec,detections_count,detected_classes,avg_confidence,total_share_of_screen
1120,5600,112.0,1,bwt,0.5332903861999512,0.001219188212417066
1125,5625,112.5,1,bwt,0.6185581684112549,0.00133472157176584
1126,5630,112.6,1,bwt,0.43016931414604187,0.0011358807096257806
1132,5660,113.2,1,bwt,0.7921789884567261,0.02177387848496437
1133,5665,113.3,1,bwt,0.40605947375297546,0.0336584746837616
1148,5740,114.8,1,oracle,0.693194568157196,0.0009626856772229075
1149,5745,114.9,1,oracle,0.6740068793296814,0.0010842346819117665
1150,5750,115.0,1,oracle,0.5178732872009277,0.0012655312893912196
1155,5775,115.5,2,bwt,0.580810934305191,0.0035592237254604697
1156,5780,115.6,3,"bwt, oracle",0.6187702417373657,0.0044222373981028795
1157,5785,115.7,3,"bwt, oracle",0.5683561166127523,0.004344389075413346
1158,5790,115.8,3,"bwt, oracle",0.7471203605333964,0.004204208729788661
1159,5795,115.9,3,"bwt, oracle",0.6561414003372192,0.004667645553126931
1160,5800,116.0,2,bwt,0.7137264907360077,0.003468379843980074
1161,5805,116.1,2,"bwt, oracle",0.6147761046886444,0.0019934934098273516
1162,5810,116.2,2,"bwt, oracle",0.5817762315273285,0.001957982196472585
1163,5815,116.3,1,oracle,0.6622045040130615,0.0009025448234751821
1164,5820,116.4,1,oracle,0.7227497100830078,0.0009159814799204469
1165,5825,116.5,1,oracle,0.6406011581420898,0.000924163730815053
1166,5830,116.6,1,oracle,0.6368089318275452,0.0008920776308514178
1167,5835,116.7,1,oracle,0.7041077017784119,0.0008888061856850982
1168,5840,116.8,1,oracle,0.7118189930915833,0.0010942056542262435
1169,5845,116.9,1,oracle,0.7240291833877563,0.0010351206874474883
1170,5850,117.0,1,oracle,0.7097106575965881,0.0010008722310885787
1171,5855,117.1,1,oracle,0.7470681667327881,0.001002953969873488
1172,5860,117.2,1,oracle,0.6881639957427979,0.000862950284499675
1173,5865,117.3,1,oracle,0.6980034708976746,0.0009666472324170172
1174,5870,117.4,1,oracle,0.6194555163383484,0.0008996137767098844
1175,5875,117.5,1,oracle,0.5444402694702148,0.0007521520601585507
1176,5880,117.6,1,oracle,0.5925936102867126,0.0008148329216055572
1177,5885,117.7,1,oracle,0.7058868408203125,0.0007786963833495975
1178,5890,117.8,1,oracle,0.5744134187698364,0.0008950238116085529
1179,5895,117.9,1,oracle,0.6617766618728638,0.0008405266562476754
1180,5900,118.0,1,oracle,0.6286284923553467,0.0008086417801678181
1181,5905,118.1,1,oracle,0.646355390548706,0.0009382723947055638
1182,5910,118.2,1,capp,0.5929087996482849,0.0007473001023754478
1190,5950,119.0,2,bwt,0.7274288237094879,0.0032735291169956326
1191,5955,119.1,2,bwt,0.8002123534679413,0.004740376258268952
1192,5960,119.2,2,bwt,0.8694839775562286,0.004598854575306177
1193,5965,119.3,2,bwt,0.8557247519493103,0.004747324390336871
1194,5970,119.4,2,bwt,0.8684577643871307,0.004508837359026074
1195,5975,119.5,2,bwt,0.8420521318912506,0.004698118660598993
1196,5980,119.6,2,bwt,0.8185472190380096,0.004621132276952267
1197,5985,119.7,2,bwt,0.8320918083190918,0.004603927955031395
1198,5990,119.8,3,"bwt, oracle",0.6886108418305715,0.006209308747202158
1199,5995,119.9,2,bwt,0.8242847919464111,0.004545379197224975
1200,6000,120.0,3,"bwt, oracle",0.7043178081512451,0.007041766308248043
1201,6005,120.1,2,bwt,0.798782080411911,0.004865124123170972
1202,6010,120.2,2,bwt,0.8268349468708038,0.004736383445560932
1203,6015,120.3,2,bwt,0.7518689334392548,0.004713635426014662
1204,6020,120.4,3,"bwt, oracle",0.676241805156072,0.011753225466236472
1205,6025,120.5,3,"bwt, oracle",0.6946972012519836,0.014327493729069829
1206,6030,120.6,3,"bwt, oracle",0.640561580657959,0.019411521265283227
1207,6035,120.7,2,bwt,0.7634194791316986,0.004827253287658095
1208,6040,120.8,3,bwt,0.6577915946642557,0.005714636237826198
1209,6045,120.9,2,bwt,0.6816984266042709,0.004889628849923611
1210,6050,121.0,1,bwt,0.8756554126739502,0.0023478572256863117
1211,6055,121.1,1,bwt,0.8852965235710144,0.002264954848214984
1212,6060,121.2,2,bwt,0.7582807540893555,0.004955569049343467
1213,6065,121.3,2,bwt,0.7544240653514862,0.004827874945476651
1214,6070,121.4,2,bwt,0.7331807613372803,0.004871934186667204
1215,6075,121.5,2,bwt,0.6954908967018127,0.0050260869320482016
1216,6080,121.6,1,bwt,0.8774357438087463,0.002345099812373519
1217,6085,121.7,1,bwt,0.8972336649894714,0.002247276483103633
1218,6090,121.8,2,bwt,0.7818951308727264,0.004803095245733857
1220,6100,122.0,2,bwt,0.7393435537815094,0.004759478848427534
1221,6105,122.1,2,bwt,0.7372791767120361,0.004825053503736854
1222,6110,122.2,2,bwt,0.7268058061599731,0.004746139980852604
1223,6115,122.3,2,bwt,0.7690132558345795,0.004749634303152561
1224,6120,122.4,2,bwt,0.8210768699645996,0.0047211856581270695
1225,6125,122.5,2,bwt,0.821755588054657,0.004738318966701627
1226,6130,122.6,2,bwt,0.8239938020706177,0.0046846261247992516
1227,6135,122.7,2,bwt,0.8009637892246246,0.004705199506133795
1228,6140,122.8,2,bwt,0.8064579963684082,0.004768224898725748
1229,6145,122.9,2,bwt,0.7695704102516174,0.0047538538929075
1230,6150,123.0,2,bwt,0.8070193231105804,0.0048830274026840925
1231,6155,123.1,2,bwt,0.8521922826766968,0.004730208311229944
1232,6160,123.2,2,bwt,0.854047030210495,0.0048280206974595785
1233,6165,123.3,2,bwt,0.8378594517707825,0.0047568820882588625
1234,6170,123.4,2,bwt,0.86479452252388,0.004814070416614413
1235,6175,123.5,2,bwt,0.8497410118579865,0.004708213498815894
1236,6180,123.6,2,bwt,0.8444636166095734,0.0047118086367845535
1237,6185,123.7,2,bwt,0.8791668117046356,0.0047688044141978025
1238,6190,123.8,2,bwt,0.872069776058197,0.00473026605322957
1239,6195,123.9,2,bwt,0.8615309000015259,0.004664939362555742
1240,6200,124.0,2,bwt,0.8127057552337646,0.0047721886076033115
1241,6205,124.1,2,bwt,0.7603384554386139,0.004785802913829684
1242,6210,124.2,3,bwt,0.6558741132418314,0.0054334712331183255
1243,6215,124.3,2,bwt,0.7616978287696838,0.004774995381012559
1244,6220,124.4,2,bwt,0.7398499250411987,0.004844613140448928
1245,6225,124.5,2,bwt,0.7303025424480438,0.004717603791505098
1246,6230,124.6,2,bwt,0.6632166057825089,0.004872043849900365
1247,6235,124.7,2,bwt,0.7009357810020447,0.00484749092720449
1248,6240,124.8,2,bwt,0.724975198507309,0.004867358598858118
1249,6245,124.9,2,bwt,0.7565883994102478,0.0047348784282803535
1250,6250,125.0,2,bwt,0.7004396021366119,0.004795984132215381
1251,6255,125.1,2,bwt,0.7882660329341888,0.004757739137858152
1252,6260,125.2,2,bwt,0.7312412261962891,0.0046706129796803
1253,6265,125.3,2,bwt,0.7595770955085754,0.00473351776599884
1254,6270,125.4,2,bwt,0.8028058111667633,0.004672833951190114
1255,6275,125.5,2,bwt,0.7912329435348511,0.0046560310292989016
1256,6280,125.6,2,bwt,0.782858669757843,0.004690190078690648
1257,6285,125.7,2,bwt,0.795764297246933,0.0045935355592519045
1258,6290,125.8,2,bwt,0.7658543586730957,0.004664859035983682
1259,6295,125.9,2,bwt,0.7935337126255035,0.00466248276643455
1260,6300,126.0,2,bwt,0.8109162747859955,0.004557916196063161
1261,6305,126.1,2,bwt,0.8095541894435883,0.004633449483662844
1262,6310,126.2,2,bwt,0.8032567203044891,0.0046448116190731525
1263,6315,126.3,2,bwt,0.801467090845108,0.004617614904418588
1264,6320,126.4,2,bwt,0.8035271167755127,0.004725550068542361
1265,6325,126.5,2,bwt,0.8157168328762054,0.00466200103983283
1266,6330,126.6,2,bwt,0.8195224702358246,0.004643332678824663
1267,6335,126.7,2,bwt,0.8109188973903656,0.004662583582103252
1268,6340,126.8,2,bwt,0.8185886144638062,0.0046862231101840734
1269,6345,126.9,2,bwt,0.8227865099906921,0.0046518107410520315
1270,6350,127.0,1,bwt,0.6696832776069641,0.0023126269225031137
1277,6385,127.7,1,oracle,0.4519592523574829,0.0001802379119908437
1324,6620,132.4,1,aramco,0.42175158858299255,0.0006821613060310483
1350,6750,135.0,1,oracle,0.495888352394104,0.00038065327680669725
1394,6970,139.4,1,oracle,0.44807058572769165,0.000809438934084028
1395,6975,139.5,1,oracle,0.6707378029823303,0.0005868651205673814
1396,6980,139.6,1,oracle,0.5387125611305237,0.000538267835509032
1398,6990,139.8,1,okx,0.4721871614456177,0.0001957683271029964
1399,6995,139.9,3,"bwt, okx, oracle",0.46846701701482135,0.0013710101193282753
1402,7010,140.2,1,okx,0.6658461093902588,0.00026768719544634223
1404,7020,140.4,1,okx,0.4540872573852539,0.00027461632271297276
1406,7030,140.6,2,"okx, oracle",0.5908099710941315,0.0009779758111108094
1407,7035,140.7,1,okx,0.5962426066398621,0.00033373082987964153
1412,7060,141.2,1,oracle,0.41857391595840454,0.0005898043746128678
1418,7090,141.8,3,okx,0.6154313087463379,0.007097023248206824
1419,7095,141.9,1,okx,0.4262847304344177,0.006362278014421463
1420,7100,142.0,2,"okx, oracle",0.7401006817817688,0.008913233876228333
1421,7105,142.1,1,oracle,0.8114193081855774,0.010757915675640106
1437,7185,143.7,1,okx,0.40314018726348877,0.00026731795514933765
1438,7190,143.8,1,aramco,0.48105984926223755,0.00034382884041406214
1445,7225,144.5,1,okx,0.41117459535598755,0.0002246082731289789
1446,7230,144.6,1,okx,0.5490168333053589,0.00040417187847197056
1447,7235,144.7,1,okx,0.4615163505077362,0.00035846143146045506
1448,7240,144.8,1,okx,0.47686702013015747,0.0005533929797820747
1449,7245,144.9,1,okx,0.5923041105270386,0.00041354860877618194
1453,7265,145.3,1,okx,0.538258969783783,0.00032402429496869445
1456,7280,145.6,1,okx,0.578643262386322,0.00037460506428033113
1457,7285,145.7,1,okx,0.7190600633621216,0.0005105152959004045
1458,7290,145.8,1,okx,0.6264243721961975,0.0006134257419034839
1459,7295,145.9,1,okx,0.5256116390228271,0.0006131857517175376
1460,7300,146.0,1,okx,0.6840468049049377,0.0006401355494745076
1461,7305,146.1,1,okx,0.58683180809021,0.0009595855954103172
1462,7310,146.2,1,okx,0.5256470441818237,0.0034353998489677906
1467,7335,146.7,1,oracle,0.8059154748916626,0.0044010397978127
1468,7340,146.8,1,oracle,0.8322661519050598,0.007117105182260275
1469,7345,146.9,1,oracle,0.7864604592323303,0.010736826807260513
1470,7350,147.0,1,oracle,0.8154004812240601,0.013465715572237968
1471,7355,147.1,1,oracle,0.8977375030517578,0.010478719137609005
1472,7360,147.2,1,oracle,0.6324544548988342,0.0044493284076452255
1473,7365,147.3,1,oracle,0.7540375590324402,0.001864777528680861
1474,7370,147.4,1,oracle,0.7237499356269836,0.0009128468809649348
1478,7390,147.8,1,oracle,0.516177237033844,0.0005090165650472045
1495,7475,149.5,1,oracle,0.4458765983581543,0.0003081211762037128
1496,7480,149.6,1,oracle,0.7855793237686157,0.0012564255157485604
1498,7490,149.8,1,oracle,0.8373011350631714,0.0019241167465224862
1512,7560,151.2,1,okx,0.6105350852012634,0.00031072917045094073
1513,7565,151.3,1,okx,0.5265167951583862,0.00031413722899742424
1514,7570,151.4,1,okx,0.6259201169013977,0.0003893345419783145
1515,7575,151.5,2,okx,0.6753937900066376,0.000733807886717841
1516,7580,151.6,1,okx,0.4268662929534912,0.0002998460840899497
1517,7585,151.7,1,okx,0.6497231721878052,0.0005235946155153215
1518,7590,151.8,1,okx,0.49261385202407837,0.0007982763345353305
1519,7595,151.9,1,okx,0.7768408060073853,0.001205597072839737
1520,7600,152.0,1,okx,0.7509599328041077,0.0011988560436293483
1521,7605,152.1,2,okx,0.5608009546995163,0.003560740384273231
1522,7610,152.2,1,okx,0.5265553593635559,0.0013284820597618818
1528,7640,152.8,1,oracle,0.5760192275047302,0.0015391955384984612
1529,7645,152.9,1,oracle,0.8068023324012756,0.0028200573287904263
1530,7650,153.0,1,oracle,0.8709585070610046,0.004692915827035904
1531,7655,153.1,1,oracle,0.7778860330581665,0.007961440831422806
1532,7660,153.2,1,oracle,0.8713537454605103,0.011448628269135952
1533,7665,153.3,1,oracle,0.8961400985717773,0.009908264502882957
1534,7670,153.4,1,oracle,0.8386537432670593,0.005751591641455889
1535,7675,153.5,2,oracle,0.7109486162662506,0.005627271952107549
1536,7680,153.6,1,oracle,0.42147716879844666,0.0007952796295285225
1564,7820,156.4,1,oracle,0.5005245208740234,0.0107090650126338
1566,7830,156.6,1,oracle,0.65892094373703,0.010627718642354012
1567,7835,156.7,1,oracle,0.4855003356933594,0.010375113226473331
1569,7845,156.9,1,moneygram,0.7328238487243652,0.010249914601445198
1573,7865,157.3,1,moneygram,0.6325390934944153,0.01112060435116291
1574,7870,157.4,1,moneygram,0.5835575461387634,0.010472494177520275
1575,7875,157.5,1,oracle,0.4465211033821106,0.010194383561611176
1577,7885,157.7,1,oracle,0.520915687084198,0.010274320840835571
1578,7890,157.8,1,oracle,0.49944332242012024,0.010180335491895676
1579,7895,157.9,1,oracle,0.4530024230480194,0.010132732801139355
1581,7905,158.1,1,moneygram,0.572723925113678,0.010276866145431995
1582,7910,158.2,1,moneygram,0.7579347491264343,0.010751661844551563
1587,7935,158.7,1,moneygram,0.47345560789108276,0.010123614221811295
1589,7945,158.9,1,oracle,0.4911114573478699,0.010212213732302189
1590,7950,159.0,1,oracle,0.4722675085067749,0.01025737076997757
1591,7955,159.1,1,oracle,0.4931122660636902,0.010310916230082512
1592,7960,159.2,1,oracle,0.5618952512741089,0.010261235758662224
1593,7965,159.3,2,oracle,0.4309643507003784,0.011549254704732448
1594,7970,159.4,1,oracle,0.5388017296791077,0.01086052693426609
1595,7975,159.5,1,oracle,0.6979043483734131,0.010798280127346516
1596,7980,159.6,1,oracle,0.7177013754844666,0.01070115715265274
1597,7985,159.7,1,oracle,0.5421285629272461,0.011025951243937016
1598,7990,159.8,1,oracle,0.5208041071891785,0.011020799167454243
1600,8000,160.0,1,oracle,0.5005741119384766,0.01095707155764103
1602,8010,160.2,1,oracle,0.6151203513145447,0.01109190285205841
1603,8015,160.3,1,oracle,0.5111280083656311,0.010839756578207016
1604,8020,160.4,1,oracle,0.7285706400871277,0.010737231001257896
1605,8025,160.5,1,oracle,0.7710303068161011,0.010720250196754932
1606,8030,160.6,1,oracle,0.7704944610595703,0.010589665733277798
1607,8035,160.7,1,oracle,0.7727775573730469,0.010589455254375935
1608,8040,160.8,1,oracle,0.7949734926223755,0.010429744608700275
1609,8045,160.9,1,oracle,0.7410356402397156,0.010213167406618595
1610,8050,161.0,1,oracle,0.708486020565033,0.010432418435811996
1611,8055,161.1,1,oracle,0.6871340274810791,0.010329298675060272
1612,8060,161.2,1,oracle,0.7730327248573303,0.010419446043670177
1613,8065,161.3,1,oracle,0.7040746808052063,0.010583584196865559
1614,8070,161.4,1,oracle,0.7383604049682617,0.010503764264285564
1615,8075,161.5,1,oracle,0.741575300693512,0.0105954110622406
1616,8080,161.6,1,oracle,0.7696351408958435,0.0104207219555974
1617,8085,161.7,1,oracle,0.7787257432937622,0.010302769020199776
1618,8090,161.8,1,oracle,0.7942386269569397,0.010553536005318165
1619,8095,161.9,1,oracle,0.7864581942558289,0.010444797575473785
1620,8100,162.0,1,oracle,0.6796796917915344,0.010446983389556408
1621,8105,162.1,1,oracle,0.7312134504318237,0.010479954071342945
1622,8110,162.2,1,oracle,0.7289254665374756,0.010483798570930958
1623,8115,162.3,1,oracle,0.7468003034591675,0.010388554073870182
1624,8120,162.4,1,oracle,0.7511996626853943,0.01063739787787199
1625,8125,162.5,1,oracle,0.8137818574905396,0.010600991547107697
1626,8130,162.6,1,oracle,0.7237074375152588,0.01058198045939207
1627,8135,162.7,1,oracle,0.7382870316505432,0.010573824867606163
1628,8140,162.8,1,oracle,0.7696042060852051,0.010491845197975636
1629,8145,162.9,1,oracle,0.738793134689331,0.010487758554518223
1630,8150,163.0,1,oracle,0.7009853720664978,0.01063451450318098
1631,8155,163.1,1,oracle,0.8087684512138367,0.010561440140008926
1632,8160,163.2,1,oracle,0.7669532299041748,0.010694540105760098
1633,8165,163.3,1,oracle,0.8091422915458679,0.010693090967833996
1634,8170,163.4,1,oracle,0.7822228670120239,0.010494748130440712
1635,8175,163.5,1,oracle,0.7462688088417053,0.010540828108787537
1636,8180,163.6,1,oracle,0.7598364353179932,0.010847384110093117
1637,8185,163.7,1,oracle,0.7782908082008362,0.010548851452767849
1638,8190,163.8,1,oracle,0.7692212462425232,0.010664308443665504
1639,8195,163.9,1,oracle,0.7512933611869812,0.010484241880476475
1640,8200,164.0,2,"capp, oracle",0.6145976930856705,0.04272346664220095
1641,8205,164.1,2,"capp, oracle",0.6143394261598587,0.04429684393107891
1642,8210,164.2,1,oracle,0.6420961618423462,0.010664640925824642
1643,8215,164.3,1,oracle,0.5752245187759399,0.010662740096449852
1644,8220,164.4,1,oracle,0.5510297417640686,0.010475106537342072
1645,8225,164.5,2,"capp, oracle",0.571730837225914,0.0443227905780077
1646,8230,164.6,1,oracle,0.40970849990844727,0.01051192544400692
1648,8240,164.8,1,capp,0.5512135624885559,0.035812295973300934
1649,8245,164.9,1,moneygram,0.5173763632774353,0.010812626220285892
1651,8255,165.1,1,capp,0.5768830180168152,0.0335795059800148
1652,8260,165.2,1,capp,0.6579268574714661,0.03253026306629181
1653,8265,165.3,1,capp,0.5635252594947815,0.03165385127067566
1654,8270,165.4,1,capp,0.5732636451721191,0.031073376536369324
1655,8275,165.5,1,capp,0.6805283427238464,0.03292936086654663
1656,8280,165.6,1,capp,0.6112647652626038,0.030908195301890373
1657,8285,165.7,1,capp,0.48270556330680847,0.03456534817814827
1661,8305,166.1,1,moneygram,0.6843474507331848,0.011374571360647678
1662,8310,166.2,1,moneygram,0.4821700155735016,0.010940414853394032
1664,8320,166.4,1,moneygram,0.4668584167957306,0.010713338851928711
1673,8365,167.3,1,oracle,0.5316634178161621,0.010619502514600754
1674,8370,167.4,1,oracle,0.4864896833896637,0.010790512897074223
1675,8375,167.5,1,oracle,0.5231289267539978,0.010919240303337574
1677,8385,167.7,1,oracle,0.41684165596961975,0.010815447196364403
1678,8390,167.8,1,oracle,0.41447871923446655,0.010820862837135792
1679,8395,167.9,1,oracle,0.5272340774536133,0.01088833436369896
1680,8400,168.0,2,"moneygram, oracle",0.5096182525157928,0.012927169678732753
1681,8405,168.1,1,oracle,0.4272018373012543,0.010945557616651058
1682,8410,168.2,1,oracle,0.6458038687705994,0.010782365687191486
1684,8420,168.4,1,oracle,0.5190737843513489,0.010896435007452965
1701,8505,170.1,1,capp,0.5098494291305542,0.003915136214345694
1712,8560,171.2,1,capp,0.6227519512176514,0.0038077132776379585
1713,8565,171.3,1,capp,0.41794830560684204,0.0038221031427383423
1733,8665,173.3,1,bwt,0.5877578258514404,0.005289132706820965
1736,8680,173.6,1,bwt,0.45569294691085815,0.00608047004789114
1741,8705,174.1,2,capp,0.7948660552501678,0.0023024866823107004
1742,8710,174.2,2,capp,0.8955658376216888,0.0037707816809415817
1751,8755,175.1,1,capp,0.7960677742958069,0.0028421746101230383
1823,9115,182.3,1,moneygram,0.6440480351448059,0.0021585868671536446
1839,9195,183.9,1,moneygram,0.4599408805370331,0.0009710033191367984
1842,9210,184.2,1,moneygram,0.5309547781944275,0.001745476620271802
1900,9500,190.0,2,atlasian,0.67122483253479,0.002051771618425846
1901,9505,190.1,1,atlasian,0.8606371283531189,0.00946715660393238
2041,10205,204.1,1,moneygram,0.47337380051612854,0.0018967969808727503
2051,10255,205.1,1,moneygram,0.4307295083999634,0.0024248226545751095
2084,10420,208.4,1,okx,0.4636270999908447,0.020871149376034737
2131,10655,213.1,1,hp,0.4457738399505615,0.0019233801867812872
2133,10665,213.3,1,hp,0.5081288814544678,0.0015403232537209988
2134,10670,213.4,1,hp,0.4344088137149811,0.0016900688642635942
2135,10675,213.5,1,hp,0.555346667766571,0.004103277809917927
2136,10680,213.6,2,hp,0.46595747768878937,0.006288078846409917
2137,10685,213.7,2,hp,0.49054551124572754,0.0038036989280954003
2138,10690,213.8,2,hp,0.43268875777721405,0.0039476953679695725
2139,10695,213.9,3,hp,0.5646079480648041,0.0060743053909391165
2140,10700,214.0,4,hp,0.7187607884407043,0.007847582106478512
2141,10705,214.1,4,hp,0.7774090766906738,0.006180345022585243
2142,10710,214.2,4,hp,0.7243846952915192,0.004904964298475534
2143,10715,214.3,4,hp,0.7290250360965729,0.003853282949421555
2144,10720,214.4,4,hp,0.6423398181796074,0.0028257271624170244
2145,10725,214.5,3,hp,0.6148053010304769,0.001693213969701901
2146,10730,214.6,2,hp,0.6615466177463531,0.0007648373721167445
2147,10735,214.7,1,hp,0.4224855601787567,0.0002427393919788301
2148,10740,214.8,2,hp,0.4897907227277756,0.0032151025370694697
2149,10745,214.9,2,hp,0.7185441255569458,0.003936299472115934
2150,10750,215.0,2,hp,0.5467522740364075,0.0034513684222474694
2151,10755,215.1,2,hp,0.6494745016098022,0.0030344794504344463
2152,10760,215.2,2,hp,0.6555771231651306,0.0028406964847818017
2153,10765,215.3,2,hp,0.5796514451503754,0.0009065930935321376
2155,10775,215.5,4,hp,0.6413155347108841,0.002327370981220156
2156,10780,215.6,3,hp,0.7466907501220703,0.00320822827052325
2157,10785,215.7,3,hp,0.7273999055226644,0.0022151699231471866
2158,10790,215.8,3,hp,0.8194999694824219,0.0031129207636695355
2159,10795,215.9,2,hp,0.7011796832084656,0.0013163195690140128
2160,10800,216.0,4,"atlasian, hp",0.5810342654585838,0.009514326287899166
2161,10805,216.1,3,hp,0.7066513995329539,0.005836774653289467
2162,10810,216.2,1,hp,0.5052736401557922,0.0009959416929632425
2163,10815,216.3,1,hp,0.6612189412117004,0.0011870980961248279
2171,10855,217.1,1,hp,0.6584286093711853,0.0035204249434173107
2204,11020,220.4,1,hp,0.6147030591964722,0.00017917341028805822
2205,11025,220.5,1,hp,0.6524678468704224,0.00017074441711883992
2206,11030,220.6,2,hp,0.6671377718448639,0.001082454080460593
2207,11035,220.7,2,hp,0.5886058211326599,0.0017685426282696426
2208,11040,220.8,1,hp,0.7797663807868958,0.002227185759693384
2209,11045,220.9,2,hp,0.773218423128128,0.003988878685049713
2210,11050,221.0,2,hp,0.6920394003391266,0.003458306600805372
2211,11055,221.1,1,hp,0.877937376499176,0.0016449710819870234
2212,11060,221.2,1,hp,0.8315791487693787,0.0007310869405046105
2213,11065,221.3,1,hp,0.6544737219810486,0.00029543653363361955
2234,11170,223.4,1,hp,0.41414523124694824,0.00033394325873814523
2236,11180,223.6,1,hp,0.6659581065177917,0.0002954333322122693
2237,11185,223.7,1,hp,0.5461467504501343,0.0002811466983985156
2238,11190,223.8,1,hp,0.5749870538711548,0.00036882862332277
2239,11195,223.9,1,hp,0.6013320088386536,0.0002651477116160095
2240,11200,224.0,1,hp,0.7924407124519348,0.00041469509596936405
2241,11205,224.1,1,hp,0.8091596364974976,0.000393977970816195
2242,11210,224.2,1,hp,0.8088012337684631,0.00028656068025156856
2243,11215,224.3,1,hp,0.659317135810852,0.00029288927908055484
2244,11220,224.4,1,hp,0.7035176753997803,0.00018474356329534203
2245,11225,224.5,1,hp,0.7658640146255493,0.00021890235075261444
2246,11230,224.6,1,hp,0.5959510207176208,0.00015360415272880346
2262,11310,226.2,2,capp,0.49754369258880615,0.0021909423521719873
2263,11315,226.3,1,capp,0.5630255937576294,0.0014325222000479698
2265,11325,226.5,1,capp,0.7238624095916748,0.0009305141284130514
2266,11330,226.6,1,capp,0.6451701521873474,0.0007225889130495489
2267,11335,226.7,1,capp,0.8767649531364441,0.0006507416255772114
2268,11340,226.8,1,capp,0.4621848165988922,0.000709182524587959
2293,11465,229.3,1,petronas,0.5854583382606506,0.0016357196727767587
2362,11810,236.2,1,oracle,0.7195606827735901,0.007405097130686045
2364,11820,236.4,1,oracle,0.4490358829498291,0.007356943096965551
2366,11830,236.6,1,oracle,0.41454818844795227,0.008820849470794201
2368,11840,236.8,1,oracle,0.4141005873680115,0.010593150742352009
2369,11845,236.9,1,oracle,0.7244390845298767,0.008824393153190613
2378,11890,237.8,1,bwt,0.5711771249771118,0.007530908100306988
2379,11895,237.9,1,bwt,0.6285000443458557,0.007598540745675564
2380,11900,238.0,1,bwt,0.5068755745887756,0.007702883332967758
2382,11910,238.2,1,capp,0.4167257249355316,0.0005493330536410213
2385,11925,238.5,1,capp,0.551711916923523,0.000518566113896668
2386,11930,238.6,2,capp,0.5716472715139389,0.0013443875359371305
2405,12025,240.5,1,capp,0.8359547853469849,0.0026260586455464363
2406,12030,240.6,1,capp,0.72529137134552,0.0021939112339168787
2449,12245,244.9,1,okx,0.5138833522796631,0.00025882504996843636
2501,12505,250.1,1,petronas,0.7104623317718506,0.0010161326499655843
2550,12750,255.0,1,atlasian,0.5860503315925598,0.0009337691590189934
2551,12755,255.1,1,atlasian,0.6306858062744141,0.0011641941964626312
2555,12775,255.5,1,atlasian,0.8716160655021667,0.007177308667451143
2630,13150,263.0,1,bwt,0.4514998495578766,0.00016993402095977217
2635,13175,263.5,1,oracle,0.46584072709083557,0.0002783077652566135
2636,13180,263.6,1,oracle,0.45708131790161133,0.00028532432042993605
2637,13185,263.7,1,oracle,0.491271436214447,0.000324832129990682
2638,13190,263.8,3,"okx, oracle",0.455340842405955,0.0006524661148432642
2639,13195,263.9,1,oracle,0.579938530921936,0.00031685837893746793
2640,13200,264.0,1,oracle,0.5514078736305237,0.0003149590047542006
2641,13205,264.1,1,oracle,0.49922657012939453,0.00032354341237805784
2642,13210,264.2,1,oracle,0.5358456373214722,0.00031959119951352477
2643,13215,264.3,1,oracle,0.576005220413208,0.00031654300983063877
2644,13220,264.4,1,oracle,0.5717126131057739,0.00030571589013561606
2645,13225,264.5,1,oracle,0.5397317409515381,0.00030037033138796687
2646,13230,264.6,1,oracle,0.4628799259662628,0.0003150824340991676
2647,13235,264.7,1,oracle,0.4475371539592743,0.00030481856083497405
2648,13240,264.8,1,oracle,0.49138912558555603,0.00030458997935056686
2649,13245,264.9,2,"okx, oracle",0.4695827513933182,0.00045993452658876777
2650,13250,265.0,1,oracle,0.48664170503616333,0.0003334230568725616
2651,13255,265.1,1,oracle,0.5913043022155762,0.0003087157674599439
2652,13260,265.2,1,oracle,0.4672194719314575,0.00034553176374174654
2653,13265,265.3,1,oracle,0.5227989554405212,0.0003310075553599745
2654,13270,265.4,1,oracle,0.5083345770835876,0.00033396651269868016
2655,13275,265.5,1,oracle,0.5443118214607239,0.0003150852571707219
2656,13280,265.6,1,oracle,0.6056300401687622,0.00030793665791861713
2657,13285,265.7,1,oracle,0.4368467926979065,0.0002827755524776876
2658,13290,265.8,1,oracle,0.5882554650306702,0.00032495646155439317
2659,13295,265.9,1,oracle,0.6040522456169128,0.00030443930882029235
2660,13300,266.0,1,oracle,0.5776922106742859,0.00028834992554038763
2661,13305,266.1,2,"okx, oracle",0.47108130156993866,0.00041825017251539975
2662,13310,266.2,1,oracle,0.45311105251312256,0.0002576155820861459
2664,13320,266.4,1,oracle,0.6095243692398071,0.0003009430365636945
2665,13325,266.5,2,"okx, oracle",0.5656087696552277,0.00046673070755787194
2666,13330,266.6,1,oracle,0.6063523292541504,0.00031104483059607446
2667,13335,266.7,3,"hp, oracle",0.5059693654378256,0.0015010897477623075
2669,13345,266.9,3,"hp, oracle",0.4915206829706828,0.0010445027146488428
2670,13350,267.0,2,"hp, oracle",0.5108908265829086,0.0005878256924916059
2671,13355,267.1,5,"hp, oracle",0.5540494084358215,0.0013641333134728484
2672,13360,267.2,6,"hp, okx, oracle",0.5923255731662115,0.001886921701952815
2673,13365,267.3,4,"hp, oracle",0.6028807163238525,0.0013210443721618503
