frame_id,time_sec,brand,class_id,confidence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,share_of_screen
0,0.0,petronas,9,0.8775424957275391,1193.40966796875,849.80224609375,1338.0078125,887.0369873046875,144.59814453125,37.2347412109375,5384.07470703125,0.0025964865926653147
0,0.0,petronas,9,0.8428069949150085,486.82275390625,867.7398071289062,628.0176391601562,904.922607421875,141.19488525390625,37.18280029296875,5250.02099609375,0.0025318388361483812
0,0.0,okx,7,0.7551660537719727,1336.32958984375,263.8681945800781,1438.1865234375,295.1030578613281,101.85693359375,31.23486328125,3181.4873046875,0.0015342821134254336
0,0.0,okx,7,0.7102989554405212,1074.549072265625,271.4007263183594,1178.16796875,300.99603271484375,103.618896484375,29.595306396484375,3066.633056640625,0.0014788932166993618
0,0.0,petronas,9,0.6536080241203308,721.1996459960938,378.8199462890625,1257.638671875,433.6347351074219,536.4390258789062,54.814788818359375,29404.791015625,0.014180551283061504
0,0.0,petronas,9,0.43600916862487793,495.1130065917969,546.9095458984375,587.0436401367188,562.7456665039062,91.93063354492188,15.83612060546875,1455.8245849609375,0.0007020758930593729
6,0.2,petronas,9,0.8677165508270264,420.8876037597656,895.9632568359375,562.072021484375,936.9534301757812,141.18441772460938,40.99017333984375,5787.173828125,0.002790882484987378
6,0.2,petronas,9,0.8574024438858032,1139.3963623046875,879.7092895507812,1280.5335693359375,913.9443969726562,141.13720703125,34.235107421875,4831.84765625,0.0023301735054701567
6,0.2,petronas,9,0.7250909209251404,437.064697265625,571.5422973632812,529.7120361328125,587.9194946289062,92.6473388671875,16.377197265625,1517.3037109375,0.0007317243725992739
6,0.2,okx,7,0.5936453938484192,1312.685546875,273.8113708496094,1431.7017822265625,301.7235107421875,119.0162353515625,27.912139892578125,3321.997802734375,0.001602043746970594
6,0.2,okx,7,0.5808480978012085,1081.4625244140625,277.764892578125,1179.3953857421875,308.08709716796875,97.932861328125,30.32220458984375,2969.540283203125,0.0014320699265226722
6,0.2,petronas,9,0.5304678678512573,672.0479125976562,401.4857482910156,1221.195556640625,455.7835388183594,549.1476440429688,54.29779052734375,29817.50390625,0.014379583299160004
12,0.4,petronas,9,0.8829627633094788,337.3880310058594,930.1253051757812,480.1166076660156,970.96435546875,142.72857666015625,40.83905029296875,5828.8994140625,0.00281100464053452
12,0.4,petronas,9,0.8109357357025146,1068.140869140625,912.6852416992188,1216.015625,949.392822265625,147.874755859375,36.70758056640625,5428.12451171875,0.00261772982776165
12,0.4,petronas,9,0.7140389680862427,364.53204345703125,600.9444580078125,458.9305114746094,615.4883422851562,94.39846801757812,14.54388427734375,1372.92041015625,0.0006620950880460441
12,0.4,petronas,9,0.6773258447647095,622.64599609375,422.47662353515625,1179.7635498046875,481.4139099121094,557.1175537109375,58.937286376953125,32834.99609375,0.015834778547286987
12,0.4,okx,7,0.6615344285964966,1335.9635009765625,284.56573486328125,1443.400634765625,310.70074462890625,107.4371337890625,26.135009765625,2807.87060546875,0.0013541042571887374
12,0.4,okx,7,0.6406567096710205,1099.689697265625,288.9110412597656,1184.676513671875,316.4244079589844,84.98681640625,27.51336669921875,2338.2734375,0.00112763955257833
18,0.6,okx,7,0.7955726385116577,1338.7305908203125,288.7342224121094,1443.9202880859375,319.4364013671875,105.189697265625,30.702178955078125,3229.552978515625,0.00155746191740036
18,0.6,petronas,9,0.7244061231613159,518.2732543945312,454.2952880859375,1093.2462158203125,514.7785034179688,574.9729614257812,60.48321533203125,34776.21484375,0.01677093654870987
18,0.6,petronas,9,0.6953502297401428,181.1044464111328,991.650390625,331.6494140625,1035.19482421875,150.5449676513672,43.54443359375,6555.3955078125,0.0031613598112016916
18,0.6,okx,7,0.656856894493103,1105.6246337890625,294.8968505859375,1196.1358642578125,323.22894287109375,90.51123046875,28.33209228515625,2564.37255859375,0.0012366765877231956
18,0.6,petronas,9,0.6093727350234985,938.7777099609375,974.0526733398438,1103.2650146484375,1015.4909057617188,164.4873046875,41.438232421875,6816.06298828125,0.0032870674040168524
24,0.8,okx,7,0.7586079835891724,1338.335693359375,296.55682373046875,1440.9910888671875,327.4217529296875,102.6553955078125,30.86492919921875,3168.451416015625,0.0015279954532161355
24,0.8,okx,7,0.4429622292518616,1119.905029296875,305.1261291503906,1205.3607177734375,334.6832580566406,85.4556884765625,29.55712890625,2525.82470703125,0.0012180868070572615
24,0.8,petronas,9,0.4145123064517975,384.65155029296875,493.6748962402344,981.1644897460938,554.8240966796875,596.512939453125,61.149200439453125,36476.2890625,0.017590802162885666
30,1.0,petronas,9,0.9180962443351746,179.9635467529297,540.7806396484375,820.8167724609375,600.3558349609375,640.8532104492188,59.5751953125,38178.95703125,0.018411919474601746
30,1.0,okx,7,0.5269875526428223,1112.27734375,316.74053955078125,1195.3582763671875,343.8843994140625,83.0809326171875,27.14385986328125,2255.13720703125,0.0010875469306483865
30,1.0,okx,7,0.4386116862297058,1324.57958984375,308.3374328613281,1433.8045654296875,336.3218078613281,109.2249755859375,27.984375,3056.5927734375,0.001474051270633936
36,1.2,petronas,9,0.8974277377128601,57.51368713378906,609.1172485351562,505.0101318359375,672.4995727539062,447.4964599609375,63.38232421875,28363.365234375,0.013678320683538914
36,1.2,okx,7,0.7847049832344055,1328.0330810546875,321.9697265625,1430.4249267578125,346.9415588378906,102.391845703125,24.971832275390625,2556.912109375,0.0012330787722021341
36,1.2,okx,7,0.6270028352737427,1115.03076171875,327.9339294433594,1202.346923828125,353.61614990234375,87.316162109375,25.682220458984375,2242.472900390625,0.00108143943361938
42,1.4,okx,7,0.7769023776054382,1342.72412109375,330.60162353515625,1436.3731689453125,356.29779052734375,93.6490478515625,25.6961669921875,2406.421630859375,0.0011605042964220047
42,1.4,okx,7,0.6105283498764038,1123.88427734375,336.5376892089844,1209.5323486328125,361.9645080566406,85.6480712890625,25.42681884765625,2177.758056640625,0.0010502305813133717
48,1.6,okx,7,0.7298000454902649,1333.17333984375,346.9216613769531,1430.3258056640625,369.6150207519531,97.1524658203125,22.693359375,2204.7158203125,0.001063231029547751
54,1.8,okx,7,0.7841290831565857,1337.2686767578125,357.17779541015625,1437.5550537109375,380.961181640625,100.286376953125,23.78338623046875,2385.149658203125,0.0011502457782626152
54,1.8,okx,7,0.5456569194793701,1125.4681396484375,360.5205383300781,1222.5225830078125,386.8774108886719,97.054443359375,26.35687255859375,2558.051513671875,0.0012336282525211573
60,2.0,okx,7,0.7507728338241577,1126.3458251953125,374.0669250488281,1211.9080810546875,397.6761779785156,85.562255859375,23.6092529296875,2020.0609130859375,0.00097418058430776
60,2.0,okx,7,0.737740159034729,1338.474853515625,369.6555480957031,1430.742431640625,392.6507568359375,92.267578125,22.995208740234375,2121.712158203125,0.0010232022032141685
66,2.2,okx,7,0.5212026834487915,1293.30029296875,392.9472351074219,1368.1690673828125,415.881103515625,74.8687744140625,22.933868408203125,1717.0306396484375,0.0008280433248728514
66,2.2,okx,7,0.4653025269508362,1119.63232421875,393.37677001953125,1203.216796875,418.9112243652344,83.58447265625,25.534454345703125,2134.283935546875,0.0010292649967595935
66,2.2,bwt,2,0.4231857359409332,40.19657897949219,443.0407409667969,130.09205627441406,466.6119079589844,89.89547729492188,23.5711669921875,2118.94140625,0.001021865988150239
72,2.4,okx,7,0.8244617581367493,1315.646728515625,408.0244140625,1417.2431640625,428.28863525390625,101.596435546875,20.26422119140625,2058.772705078125,0.0009928494691848755
72,2.4,okx,7,0.6028057336807251,1112.179443359375,408.3288879394531,1180.1488037109375,430.00714111328125,67.9693603515625,21.678253173828125,1473.45703125,0.0007105792174115777
72,2.4,okx,7,0.40893930196762085,1527.981201171875,313.2600402832031,1596.48046875,325.7970275878906,68.499267578125,12.5369873046875,858.7744750976562,0.0004141466342844069
78,2.6,okx,7,0.8691850900650024,1288.22607421875,426.58099365234375,1395.4725341796875,451.63720703125,107.2464599609375,25.05621337890625,2687.190185546875,0.0012959057930856943
78,2.6,okx,7,0.42447149753570557,1079.689453125,432.1535949707031,1157.859619140625,455.4949951171875,78.170166015625,23.341400146484375,1824.60107421875,0.0008799195056781173
84,2.8,okx,7,0.7590847611427307,1226.8819580078125,452.4443054199219,1325.0552978515625,473.2214050292969,98.17333984375,20.777099609375,2039.7572021484375,0.0009836792014539242
90,3.0,okx,7,0.84476637840271,1157.330810546875,469.691650390625,1274.4952392578125,494.46258544921875,117.1644287109375,24.77093505859375,2902.2724609375,0.0013996298657730222
90,3.0,hp,4,0.5564615726470947,1545.89453125,550.4322509765625,1577.487060546875,569.584716796875,31.592529296875,19.1524658203125,605.0748291015625,0.0002917991951107979
90,3.0,okx,7,0.5056936740875244,963.3445434570312,472.66748046875,1032.81640625,495.663818359375,69.47186279296875,22.996337890625,1597.598388671875,0.0007704467279836535
96,3.2,okx,7,0.836450457572937,1082.4403076171875,496.3944091796875,1192.9559326171875,517.6861572265625,110.515625,21.291748046875,2353.07080078125,0.0011347756953909993
96,3.2,hp,4,0.6917111873626709,1553.287353515625,560.6163330078125,1579.91357421875,580.1820068359375,26.626220703125,19.565673828125,520.9599609375,0.00025123453815467656
102,3.4,okx,7,0.8332244753837585,940.1453857421875,528.27685546875,1063.8453369140625,550.6889038085938,123.699951171875,22.41204833984375,2772.369384765625,0.0013369836378842592
102,3.4,hp,4,0.6855054497718811,1542.8824462890625,572.8593139648438,1581.9583740234375,593.5167846679688,39.075927734375,20.657470703125,807.2098388671875,0.0003892794484272599
102,3.4,bwt,2,0.6342606544494629,425.569580078125,469.2559509277344,496.6794128417969,492.8575439453125,71.10983276367188,23.601593017578125,1678.3052978515625,0.0008093679207377136
108,3.6,okx,7,0.870744526386261,749.6620483398438,564.4100952148438,875.0952758789062,592.9632568359375,125.4332275390625,28.55316162109375,3581.51513671875,0.0017271967371925712
108,3.6,aramco,0,0.8567187786102295,10.48037052154541,544.4611206054688,133.67491149902344,569.8015747070312,123.19454193115234,25.3404541015625,3121.8056640625,0.001505500404164195
108,3.6,aramco,0,0.8006196618080139,44.18194580078125,404.7325744628906,150.2832489013672,427.6864929199219,106.10130310058594,22.95391845703125,2435.440673828125,0.0011744988150894642
108,3.6,hp,4,0.7706363797187805,1528.7476806640625,589.2969360351562,1566.2835693359375,613.5689086914062,37.535888671875,24.27197265625,911.070068359375,0.0004393663548398763
114,3.8,aramco,0,0.8870530724525452,12.256507873535156,415.60382080078125,201.77957153320312,438.11029052734375,189.5230712890625,22.5064697265625,4265.4951171875,0.0020570482593029737
114,3.8,okx,7,0.8788985013961792,477.623779296875,609.6362915039062,646.18701171875,648.8070068359375,168.563232421875,39.17071533203125,6602.7421875,0.0031841928139328957
114,3.8,aramco,0,0.8518863916397095,76.91825103759766,549.1002197265625,189.1331329345703,571.392578125,112.21488189697266,22.2923583984375,2501.534423828125,0.0012063727481290698
114,3.8,hp,4,0.65680992603302,1506.283935546875,609.8767700195312,1540.6690673828125,629.3738403320312,34.3851318359375,19.4970703125,670.4093627929688,0.00032330697285942733
120,4.0,hp,4,0.7878799438476562,1476.431884765625,627.9652709960938,1516.6549072265625,653.21044921875,40.2230224609375,25.24517822265625,1015.4373779296875,0.0004896977916359901
120,4.0,aramco,0,0.6902174353599548,127.47063446044922,552.17822265625,234.2603759765625,575.117431640625,106.78974151611328,22.939208984375,2449.672119140625,0.0011813619639724493
126,4.2,aramco,0,0.8044543862342834,188.34671020507812,561.904296875,288.3219909667969,584.0285034179688,99.97528076171875,22.12420654296875,2211.873779296875,0.0010666829766705632
126,4.2,aramco,0,0.7970774173736572,1.3195538520812988,562.1912231445312,102.75994873046875,591.1049194335938,101.44039154052734,28.9136962890625,2933.0166015625,0.001414456288330257
126,4.2,hp,4,0.7265135645866394,1434.75927734375,660.4334106445312,1470.9327392578125,683.1171875,36.1734619140625,22.68377685546875,820.5507202148438,0.000395713112084195
126,4.2,hp,4,0.5188686847686768,1268.2567138671875,663.7479858398438,1300.760009765625,685.8960571289062,32.5032958984375,22.1480712890625,719.8853149414062,0.0003471669042482972
132,4.4,aramco,0,0.8590145111083984,45.22145080566406,574.706298828125,140.3045654296875,598.7591552734375,95.08311462402344,24.0528564453125,2287.0205078125,0.0011029227171093225
132,4.4,aramco,0,0.8474168181419373,223.5763397216797,571.9835205078125,321.1114807128906,592.9334716796875,97.53514099121094,20.949951171875,2043.3564453125,0.0009854149539023638
132,4.4,hp,4,0.7052485942840576,1385.784912109375,683.1473999023438,1422.1337890625,709.8710327148438,36.348876953125,26.7236328125,971.3740234375,0.0004684481245931238
132,4.4,hp,4,0.6239012479782104,1211.9749755859375,688.5654907226562,1247.7611083984375,714.1246948242188,35.7861328125,25.5592041015625,914.6651000976562,0.0004411000700201839
132,4.4,okx,7,0.5051184296607971,1613.2398681640625,405.8374938964844,1659.647705078125,420.44720458984375,46.4078369140625,14.609710693359375,678.0050659179688,0.00032697003916837275
132,4.4,okx,7,0.4136454164981842,1533.9468994140625,412.7509765625,1577.6778564453125,423.6681823730469,43.73095703125,10.917205810546875,477.41986083984375,0.0002302372013218701
138,4.6,aramco,0,0.8712615966796875,265.87530517578125,582.0880737304688,368.1235046386719,602.5895385742188,102.24819946289062,20.50146484375,2096.23779296875,0.0010109171271324158
138,4.6,aramco,0,0.8643112182617188,90.74114990234375,584.760986328125,193.04815673828125,610.7674560546875,102.3070068359375,26.0064697265625,2660.64404296875,0.00128310383297503
138,4.6,okx,7,0.6723349094390869,1603.1324462890625,424.0995178222656,1660.189208984375,437.2608947753906,57.0567626953125,13.161376953125,750.945556640625,0.0003621458017732948
138,4.6,hp,4,0.6317786574363708,1320.609375,716.2810668945312,1357.3087158203125,741.957275390625,36.6993408203125,25.67620849609375,942.2999267578125,0.0004544270341284573
138,4.6,aramco,0,0.5637419819831848,207.91751098632812,463.1971130371094,362.0904846191406,482.6098937988281,154.1729736328125,19.41278076171875,2992.926025390625,0.0014433477772399783
138,4.6,hp,4,0.4713376760482788,1136.6170654296875,720.1251220703125,1177.7449951171875,746.9984130859375,41.1279296875,26.873291015625,1105.2427978515625,0.0005330067360773683
144,4.8,aramco,0,0.8037801384925842,124.81655883789062,597.3495483398438,220.7249755859375,623.3351440429688,95.90841674804688,25.985595703125,2492.2373046875,0.0012018891284242272
144,4.8,aramco,0,0.7953188419342041,295.6516418457031,596.7630615234375,391.10064697265625,618.4705200195312,95.44900512695312,21.70745849609375,2071.955322265625,0.0009992067934945226
144,4.8,hp,4,0.6846004724502563,1246.42333984375,752.0706176757812,1286.5875244140625,778.331298828125,40.1641845703125,26.26068115234375,1054.7388916015625,0.0005086510791443288
144,4.8,hp,4,0.67942875623703,1059.7158203125,755.5453491210938,1096.520751953125,781.9129028320312,36.804931640625,26.3675537109375,970.4559936523438,0.00046800539712421596
144,4.8,okx,7,0.5788468718528748,1614.2279052734375,436.8671875,1669.7574462890625,450.65008544921875,55.529541015625,13.78289794921875,765.3579711914062,0.00036909623304381967
144,4.8,aramco,0,0.5486151576042175,319.1033630371094,480.27630615234375,404.7077331542969,500.4906921386719,85.6043701171875,20.214385986328125,1730.4398193359375,0.000834509963169694
150,5.0,aramco,0,0.835975706577301,309.7637023925781,609.818603515625,408.0198059082031,630.3655395507812,98.256103515625,20.54693603515625,2018.86181640625,0.0009736023494042456
150,5.0,aramco,0,0.835290789604187,139.61399841308594,611.0014038085938,237.0863037109375,636.028564453125,97.47230529785156,25.02716064453125,2439.455078125,0.0011764346854761243
150,5.0,hp,4,0.5695985555648804,1152.7508544921875,792.8480834960938,1190.609130859375,820.5789184570312,37.8582763671875,27.7308349609375,1049.8416748046875,0.0005062893615104258
150,5.0,aramco,0,0.5350324511528015,264.60174560546875,494.9520263671875,410.78125,514.5712280273438,146.17950439453125,19.61920166015625,2867.92529296875,0.0013830658281221986
150,5.0,okx,7,0.5173532366752625,1614.8233642578125,453.4505310058594,1666.885498046875,465.9149475097656,52.0621337890625,12.46441650390625,648.9241333007812,0.00031294565997086465
150,5.0,okx,7,0.4659934937953949,1561.386962890625,456.2267761230469,1608.1512451171875,466.2438659667969,46.7642822265625,10.01708984375,468.4420166015625,0.00022590761363971978
156,5.2,aramco,0,0.8504409790039062,312.4632263183594,625.7064819335938,410.866943359375,646.0970458984375,98.40371704101562,20.39056396484375,2006.50732421875,0.0009676443296484649
156,5.2,aramco,0,0.84337317943573,142.21456909179688,627.6455078125,240.531494140625,652.3621826171875,98.31692504882812,24.7166748046875,2430.0673828125,0.0011719075264409184
156,5.2,aramco,0,0.6284171938896179,336.9499206542969,511.3901062011719,427.16094970703125,529.775634765625,90.21102905273438,18.385528564453125,1658.577392578125,0.0007998540531843901
156,5.2,hp,4,0.5746963024139404,1035.7291259765625,836.1573486328125,1080.9371337890625,862.9328002929688,45.2080078125,26.77545166015625,1210.46484375,0.0005837504286319017
156,5.2,okx,7,0.5606167912483215,1625.2760009765625,468.7035827636719,1665.981201171875,478.8526306152344,40.7052001953125,10.1490478515625,413.1190185546875,0.0001992279285332188
