frame_id,time_sec,brand,class_id,confidence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,share_of_screen
162,5.4,oracle,8,0.5124999284744263,925.133544921875,623.80126953125,954.0980224609375,638.0799560546875,28.9644775390625,14.2786865234375,413.57470703125,0.00019944767700508237
168,5.6,oracle,8,0.5592154264450073,958.7101440429688,628.6988525390625,996.1423950195312,642.4408569335938,37.4322509765625,13.74200439453125,514.3941650390625,0.0002480681869201362
174,5.8,oracle,8,0.7135158181190491,1018.0208740234375,634.5827026367188,1068.380615234375,647.4721069335938,50.3597412109375,12.889404296875,649.1070556640625,0.000313033873680979
180,6.0,oracle,8,0.7205805778503418,1068.4522705078125,638.3925170898438,1124.959228515625,650.7609252929688,56.5069580078125,12.368408203125,698.901123046875,0.00033704721136018634
186,6.2,oracle,8,0.7543733716011047,1107.3341064453125,640.3999633789062,1169.5867919921875,652.8240966796875,62.252685546875,12.42413330078125,773.4356689453125,0.000372991751646623
192,6.4,oracle,8,0.7107410430908203,1129.0147705078125,645.0303344726562,1199.8077392578125,657.2244873046875,70.79296875,12.19415283203125,863.26025390625,0.0004163099220022559
198,6.6,oracle,8,0.650751531124115,1148.6278076171875,648.2883911132812,1207.3408203125,659.0769653320312,58.7130126953125,10.78857421875,633.4296875,0.000305473426124081
204,6.8,oracle,8,0.7594602704048157,1163.4461669921875,648.5860595703125,1229.2952880859375,661.3123779296875,65.84912109375,12.726318359375,838.0169067382812,0.00040413622627966106
210,7.0,oracle,8,0.6985254883766174,1168.46337890625,650.7462158203125,1242.401611328125,663.4278564453125,73.938232421875,12.681640625,937.6580810546875,0.00045218851300887764
216,7.2,oracle,8,0.6948940753936768,1207.4114990234375,653.6683959960938,1281.5234375,669.3433227539062,74.1119384765625,15.6749267578125,1161.69921875,0.0005602330202236772
222,7.4,oracle,8,0.6972423791885376,1253.0347900390625,654.774169921875,1317.0791015625,668.2860717773438,64.0443115234375,13.51190185546875,865.3604736328125,0.0004173227644059807
228,7.6,oracle,8,0.6555028557777405,1310.3355712890625,655.1288452148438,1359.3092041015625,667.5403442382812,48.9736328125,12.4114990234375,607.836181640625,0.0002931308699771762
234,7.8,oracle,8,0.6959778070449829,1339.51123046875,656.4369506835938,1387.63623046875,669.4628295898438,48.125,13.02587890625,626.8704223632812,0.00030231018899939954
240,8.0,oracle,8,0.6467756628990173,1360.9173583984375,654.6287841796875,1407.086669921875,665.338134765625,46.1693115234375,10.7093505859375,494.4433288574219,0.00023844682436902076
246,8.2,oracle,8,0.6117814779281616,1378.222412109375,652.9677734375,1417.5291748046875,665.773193359375,39.3067626953125,12.805419921875,503.339599609375,0.0002427370782243088
246,8.2,okx,7,0.42051219940185547,635.232666015625,671.1583251953125,666.719482421875,682.0713500976562,31.48681640625,10.91302490234375,343.6164245605469,0.0001657100801821798
252,8.4,oracle,8,0.6131260395050049,1377.5400390625,654.8764038085938,1414.3907470703125,667.8309936523438,36.8507080078125,12.95458984375,477.38580322265625,0.00023022077220957726
258,8.6,oracle,8,0.5903531908988953,1354.4454345703125,654.4548950195312,1395.866943359375,667.5322875976562,41.4215087890625,13.077392578125,541.685302734375,0.0002612294047139585
264,8.8,okx,7,0.4742703139781952,1038.6768798828125,675.8907470703125,1086.0604248046875,689.9237670898438,47.383544921875,14.03302001953125,664.9342041015625,0.0003206665860489011
270,9.0,oracle,8,0.654175877571106,1292.293701171875,655.5916137695312,1329.4598388671875,668.4105834960938,37.1661376953125,12.8189697265625,476.43157958984375,0.00022976059699431062
276,9.2,oracle,8,0.5345585346221924,1260.4935302734375,652.0357666015625,1292.082763671875,664.9459228515625,31.5892333984375,12.91015625,407.8219299316406,0.00019667338347062469
276,9.2,oracle,8,0.46226996183395386,1133.794189453125,672.553955078125,1177.395751953125,686.4236450195312,43.6015625,13.86968994140625,604.7401733398438,0.0002916378143709153
282,9.4,oracle,8,0.7331753373146057,1151.96435546875,670.0038452148438,1204.3270263671875,685.5332641601562,52.3626708984375,15.5294189453125,813.161865234375,0.0003921498137060553
288,9.6,oracle,8,0.7341991066932678,1165.0726318359375,666.7125244140625,1215.0303955078125,682.9619750976562,49.957763671875,16.24945068359375,811.7861938476562,0.00039148639189079404
294,9.8,oracle,8,0.42080920934677124,1180.7274169921875,667.5538940429688,1211.30029296875,679.6632690429688,30.5728759765625,12.109375,370.2184143066406,0.00017853897588793188
312,10.4,okx,7,0.4300454556941986,213.7095489501953,720.2886352539062,241.70294189453125,731.9788818359375,27.993392944335938,11.69024658203125,327.2496643066406,0.0001578171650180593
318,10.6,okx,7,0.4808056354522705,315.9635925292969,719.2731323242188,345.84674072265625,730.5955810546875,29.883148193359375,11.32244873046875,338.35040283203125,0.0001631705235922709
330,11.0,okx,7,0.6496214866638184,470.35296630859375,711.0587768554688,500.66632080078125,723.9452514648438,30.3133544921875,12.886474609375,390.63226318359375,0.00018838360847439617
336,11.2,okx,7,0.4989980459213257,540.3663330078125,711.3563232421875,568.4090576171875,722.2115478515625,28.042724609375,10.855224609375,304.4100646972656,0.0001468026894144714
348,11.6,oracle,8,0.6192458868026733,647.7314453125,706.7537231445312,687.2220458984375,719.3946533203125,39.4906005859375,12.64093017578125,499.19793701171875,0.00024073974054772407
354,11.8,okx,7,0.45299315452575684,707.1007690429688,703.1238403320312,735.7708740234375,714.69140625,28.67010498046875,11.56756591796875,331.6433410644531,0.00015993602573871613
372,12.4,oracle,8,0.5042101740837097,844.0265502929688,693.75341796875,869.1911010742188,704.8526000976562,25.16455078125,11.09918212890625,279.3059387207031,0.00013469615078065544
