epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/aramco,val/AP/atlasian,val/AP/bwt,val/AP/capp,val/AP/hp,val/AP/kick,val/AP/moneygram,val/AP/okx,val/AP/oracle,val/AP/petronas,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
3,219,3776.102294921875,3700.637451171875,3863.820556640625,3798.192138671875,21.6154727935791,6.531425952911377,0.016388533636927605,0.01684235781431198,0.016608361154794693,0.018905628472566605,0.6745635867118835,0.7007129788398743,0.6781187653541565,0.7085333466529846,0.42238953709602356,0.4234004020690918,0.42243507504463196,0.44465935230255127,,,,,,,,,,,,,,,,,,,,,,,,
4,249,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
4,274,,,,,,,,,,,,,,,,,,,,,,0.23865629732608795,0.021403487771749496,0.4499629735946655,0.0004086122789885849,0.29235273599624634,0.10423042625188828,0.5433675050735474,0.29765576124191284,0.5244220495223999,0.14137627184391022,0.43413418531417847,0.43722406029701233,0.2659445106983185,0.3515404462814331,6.193796634674072,0.42737558484077454,0.26138362288475037,0.2740948498249054,0.35783374309539795,0.5734518766403198,0.38091686367988586
4,274,3816.460205078125,3785.298828125,3871.4033203125,3862.365966796875,17.480859756469727,6.214643955230713,0.014746850356459618,0.015274301171302795,0.015050006099045277,0.01731688529253006,0.6534265875816345,0.6746203303337097,0.653649628162384,0.6841239929199219,0.3942074775695801,0.40004390478134155,0.3989221751689911,0.42526838183403015,,,,,,,,,,,,,,,,,,,,,,,,
5,299,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
5,329,,,,,,,,,,,,,,,,,,,,,,0.23436321318149567,0.01148518081754446,0.4026501476764679,0.0,0.2985525131225586,0.04288067668676376,0.5856453776359558,0.27763810753822327,0.44704148173332214,0.1066540777683258,0.41922420263290405,0.4461873471736908,0.28010353446006775,0.354264497756958,6.342519760131836,0.403576135635376,0.24069108068943024,0.260559618473053,0.3174145817756653,0.5247796773910522,0.3791942000389099
5,329,3745.51708984375,3688.835205078125,3865.571533203125,3856.140869140625,14.436002731323242,6.105453014373779,0.014475379139184952,0.014934349805116653,0.014997651800513268,0.01748424582183361,0.632441520690918,0.6607636213302612,0.6344707012176514,0.6694048643112183,0.3893909156322479,0.3957686424255371,0.3934187591075897,0.42088061571121216,,,,,,,,,,,,,,,,,,,,,,,,
6,349,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
6,384,,,,,,,,,,,,,,,,,,,,,,0.28610724210739136,0.03405940532684326,0.42174479365348816,0.0,0.2861141264438629,0.16978468000888824,0.5964992642402649,0.2780492603778839,0.4399023652076721,0.15051834285259247,0.49341893196105957,0.450912207365036,0.2797063887119293,0.35390210151672363,6.16615104675293,0.45792335271835327,0.266277939081192,0.29179611802101135,0.3338416814804077,0.5882453918457031,0.4664393961429596
6,384,3801.573974609375,3695.81591796875,3879.710205078125,3854.730712890625,12.207629203796387,5.97896671295166,0.013784857466816902,0.014368574135005474,0.014245345257222652,0.016163500025868416,0.614287793636322,0.6407185196876526,0.6168975234031677,0.6470566391944885,0.38477641344070435,0.39294660091400146,0.3898812234401703,0.4159940779209137,,,,,,,,,,,,,,,,,,,,,,,,
7,399,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
7,439,,,,,,,,,,,,,,,,,,,,,,0.294204443693161,0.00043328708852641284,0.5219287276268005,0.0016344491159543395,0.3027125597000122,0.06556655466556549,0.5233089327812195,0.27415597438812256,0.4516419768333435,0.14463049173355103,0.4334053099155426,0.47913017868995667,0.28518953919410706,0.3660522699356079,6.133139610290527,0.4302898347377777,0.258021742105484,0.28462928533554077,0.3359415531158447,0.5561491250991821,0.39286160469055176
7,439,3800.3466796875,3794.817138671875,3874.048828125,3871.873779296875,9.401168823242188,5.769272327423096,0.01224510371685028,0.012653134763240814,0.012401611544191837,0.014125877059996128,0.6175995469093323,0.6400511860847473,0.6199804544448853,0.6468398571014404,0.3667316138744354,0.36934414505958557,0.3685700297355652,0.3891907036304474,,,,,,,,,,,,,,,,,,,,,,,,
8,449,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
8,494,,,,,,,,,,,,,,,,,,,,,,0.34588032960891724,0.031186392530798912,0.5162491798400879,0.002619981300085783,0.3141486942768097,0.10269607603549957,0.602545976638794,0.27548202872276306,0.5189144015312195,0.2148357331752777,0.522987961769104,0.4894751310348511,0.29757481813430786,0.3711395561695099,5.865746974945068,0.48930951952934265,0.29245588183403015,0.29921814799308777,0.35499706864356995,0.8255699276924133,0.41690418124198914
8,494,3793.7158203125,3819.164794921875,3873.176025390625,3869.860107421875,7.507591724395752,5.696176528930664,0.012313195504248142,0.012707632035017014,0.01236635260283947,0.014183453284204006,0.5997081398963928,0.6196910738945007,0.6032817363739014,0.6245768666267395,0.36675694584846497,0.3714606463909149,0.3663887679576874,0.3909269869327545,,,,,,,,,,,,,,,,,,,,,,,,
9,499,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
9,549,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
9,549,,,,,,,,,,,,,,,,,,,,,,0.3443138599395752,0.03492042049765587,0.5034536719322205,0.0,0.30054616928100586,0.10513480007648468,0.5535451769828796,0.30754563212394714,0.49804842472076416,0.19190554320812225,0.5025767087936401,0.4992631673812866,0.3089768886566162,0.37005358934402466,5.936351776123047,0.48754334449768066,0.2839413583278656,0.2976936399936676,0.35223278403282166,0.6941534280776978,0.4523722529411316
9,549,3788.863525390625,3785.76708984375,3867.365966796875,3874.782958984375,7.223906517028809,5.513922214508057,0.011605425737798214,0.012194981798529625,0.011706284247338772,0.01396598294377327,0.5895065069198608,0.614841878414154,0.5933910608291626,0.6208518147468567,0.34698858857154846,0.3521360158920288,0.34914860129356384,0.3757106065750122,,,,,,,,,,,,,,,,,,,,,,,,
10,599,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
10,604,,,,,,,,,,,,,,,,,,,,,,0.31954532861709595,0.012568255886435509,0.5345598459243774,0.0003321622498333454,0.31558558344841003,0.1380445957183838,0.6325086355209351,0.2746690809726715,0.5127195715904236,0.19338387250900269,0.4968526065349579,0.5070462226867676,0.3133881390094757,0.3775968551635742,5.982146263122559,0.4818374216556549,0.2933916747570038,0.30948570370674133,0.3551078140735626,0.6043109893798828,0.4809972941875458
10,604,3788.574951171875,3780.33642578125,3873.34326171875,3873.64892578125,6.167636871337891,5.594615936279297,0.012031895108520985,0.012488890439271927,0.01226942427456379,0.014651455916464329,0.5863136053085327,0.6070014834403992,0.5864818096160889,0.6169264912605286,0.35899317264556885,0.3622370660305023,0.3624263405799866,0.38668596744537354,,,,,,,,,,,,,,,,,,,,,,,,
11,649,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
11,659,,,,,,,,,,,,,,,,,,,,,,0.31837692856788635,0.009929234161973,0.5332521796226501,0.0033313920721411705,0.3221551477909088,0.13979369401931763,0.5731724500656128,0.3109850585460663,0.535494863986969,0.18394717574119568,0.5258591175079346,0.5143460631370544,0.3201422095298767,0.3952805995941162,5.920620918273926,0.4878369867801666,0.2930438220500946,0.2861543297767639,0.36142218112945557,0.764201819896698,0.431061327457428
11,659,3777.054443359375,3773.573974609375,3870.263671875,3869.485107421875,5.638301849365234,5.406416416168213,0.010859758593142033,0.01119620818644762,0.010942499153316021,0.01277969777584076,0.5692461729049683,0.5944969654083252,0.5732229948043823,0.6007716059684753,0.34658709168434143,0.3503594398498535,0.3482096791267395,0.3747364282608032,,,,,,,,,,,,,,,,,,,,,,,,
12,699,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
12,714,,,,,,,,,,,,,,,,,,,,,,0.28416207432746887,0.11237623542547226,0.5491752624511719,0.02574257366359234,0.29228881001472473,0.18444521725177765,0.6057054400444031,0.3054560720920563,0.49338918924331665,0.19422273337841034,0.5492523908615112,0.5266832113265991,0.3260050117969513,0.39968574047088623,5.972533702850342,0.5097956657409668,0.30469635128974915,0.3109833598136902,0.3676488995552063,0.7945745587348938,0.4498582184314728
12,714,3822.23193359375,3780.01708984375,3873.17724609375,3869.377197265625,4.774829864501953,5.363795757293701,0.010776321403682232,0.011149631813168526,0.010856084525585175,0.012831814587116241,0.5666681528091431,0.5899002552032471,0.568373441696167,0.602554202079773,0.3430899679660797,0.3463757038116455,0.34542736411094666,0.3692213296890259,,,,,,,,,,,,,,,,,,,,,,,,
13,749,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
13,769,,,,,,,,,,,,,,,,,,,,,,0.36139166355133057,0.05112588405609131,0.5545414686203003,0.003089108970016241,0.3009992837905884,0.18827803432941437,0.6056223511695862,0.3274901807308197,0.5366067886352539,0.18810789287090302,0.5484230518341064,0.5412185788154602,0.3340955078601837,0.39965295791625977,5.81085729598999,0.5004706382751465,0.3117252588272095,0.33447587490081787,0.37601545453071594,0.824005663394928,0.44027379155158997
13,769,3832.10791015625,3790.421630859375,3873.28515625,3865.34326171875,4.720933437347412,5.320805549621582,0.010734234936535358,0.01128382608294487,0.010970749892294407,0.012732564471662045,0.569078266620636,0.5891755819320679,0.5718380212783813,0.5914384126663208,0.3373316824436188,0.3449225127696991,0.33851391077041626,0.364565908908844,,,,,,,,,,,,,,,,,,,,,,,,
14,799,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
14,824,,,,,,,,,,,,,,,,,,,,,,0.38725119829177856,0.05099009722471237,0.6006473898887634,0.0002383571700192988,0.3266805112361908,0.15913540124893188,0.6182602643966675,0.3452276885509491,0.5604256987571716,0.1598108410835266,0.5679548978805542,0.5430604815483093,0.3335692584514618,0.4023093283176422,5.652873516082764,0.5209293961524963,0.32086673378944397,0.34474825859069824,0.3832862377166748,0.672203540802002,0.5271123647689819
14,824,3819.6943359375,3823.3125,3869.10107421875,3867.6044921875,4.442561149597168,5.246036529541016,0.010143650695681572,0.010847188532352448,0.01024392619729042,0.012947452254593372,0.5648364424705505,0.6045050621032715,0.5706403255462646,0.6126562356948853,0.32254213094711304,0.3304594159126282,0.32447269558906555,0.35876938700675964,,,,,,,,,,,,,,,,,,,,,,,,
15,849,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
15,879,,,,,,,,,,,,,,,,,,,,,,0.3301618993282318,0.02783111110329628,0.5723720788955688,0.0011701170587912202,0.3099670708179474,0.13914340734481812,0.565811276435852,0.33843356370925903,0.49706530570983887,0.21644777059555054,0.5576617121696472,0.5435506105422974,0.3400079309940338,0.4126701056957245,5.79755163192749,0.5169652700424194,0.29984036087989807,0.3147081732749939,0.3664122521877289,0.6705564260482788,0.5010290145874023
15,879,3856.2294921875,3827.17041015625,3880.91357421875,3872.241943359375,3.2907121181488037,5.137599945068359,0.009644708596169949,0.010304025374352932,0.009984361007809639,0.011948092840611935,0.5565935373306274,0.5802901983261108,0.5555326342582703,0.5897887349128723,0.32018446922302246,0.3272448778152466,0.3253324031829834,0.3502305746078491,,,,,,,,,,,,,,,,,,,,,,,,
16,899,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
16,934,,,,,,,,,,,,,,,,,,,,,,0.3751419484615326,0.16656093299388885,0.5557584166526794,0.0008304056245833635,0.30848291516304016,0.08344615250825882,0.6064485311508179,0.32279133796691895,0.4872494637966156,0.20921334624290466,0.5416316390037537,0.5382160544395447,0.33843353390693665,0.40106096863746643,5.637198448181152,0.503484845161438,0.31159234046936035,0.34288957715034485,0.381195604801178,0.641533613204956,0.5022680163383484
16,934,3827.581787109375,3820.95458984375,3873.91357421875,3866.977294921875,3.280153274536133,5.096951961517334,0.009844287298619747,0.010446102358400822,0.01000296138226986,0.012046275660395622,0.5524653792381287,0.5768724083900452,0.5550975799560547,0.5872535109519958,0.31709522008895874,0.3230917751789093,0.31919586658477783,0.347398966550827,,,,,,,,,,,,,,,,,,,,,,,,
17,949,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
17,989,,,,,,,,,,,,,,,,,,,,,,0.29906001687049866,0.2316831648349762,0.5491716861724854,0.00020337158639449626,0.3072456121444702,0.1246676966547966,0.5888879895210266,0.2883433699607849,0.4145543873310089,0.22709478437900543,0.5592116117477417,0.5370441675186157,0.33566275238990784,0.399616003036499,6.034547805786133,0.5031423568725586,0.3030911982059479,0.3149303197860718,0.3670887351036072,0.7481429576873779,0.4777999222278595
17,989,3810.0966796875,3779.223876953125,3865.532958984375,3870.30224609375,3.3230032920837402,5.049656867980957,0.00979144312441349,0.010178694501519203,0.009920530952513218,0.011731384322047234,0.5485231876373291,0.5676887631416321,0.547059953212738,0.5712007880210876,0.31514063477516174,0.32247230410575867,0.3192388415336609,0.3466844856739044,,,,,,,,,,,,,,,,,,,,,,,,
18,999,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
18,1044,,,,,,,,,,,,,,,,,,,,,,0.32579439878463745,0.12312814593315125,0.5955553650856018,0.0,0.3248082101345062,0.15358476340770721,0.6049600839614868,0.35029545426368713,0.5046039819717407,0.22740592062473297,0.5714326500892639,0.5424971580505371,0.34166526794433594,0.4104445278644562,5.672854900360107,0.5241702795028687,0.3210136294364929,0.3307596743106842,0.38544410467147827,0.7014857530593872,0.5027657151222229
18,1044,3819.14208984375,3802.504638671875,3880.693115234375,3883.71142578125,3.0938401222229004,5.119769096374512,0.009597850032150745,0.00994280818849802,0.009739052504301071,0.011620885692536831,0.5545052289962769,0.5760531425476074,0.5555210113525391,0.5851607322692871,0.32015445828437805,0.326738566160202,0.32368525862693787,0.35143497586250305,,,,,,,,,,,,,,,,,,,,,,,,
19,1049,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
19,1099,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
19,1099,,,,,,,,,,,,,,,,,,,,,,0.36507275700569153,0.006077444646507502,0.6056872010231018,0.003089108970016241,0.3262036144733429,0.09161952137947083,0.5898248553276062,0.31406351923942566,0.5230821967124939,0.2105301022529602,0.5248245596885681,0.5353328585624695,0.3347366452217102,0.40633371472358704,5.80483341217041,0.5031046867370605,0.30352503061294556,0.33896520733833313,0.3668273687362671,0.6196882128715515,0.48282673954963684
19,1099,3783.28173828125,3786.96826171875,3876.776123046875,3879.07275390625,2.7969768047332764,4.954460620880127,0.00903313234448433,0.009524889290332794,0.00919240154325962,0.011081579141318798,0.5430641770362854,0.5630254745483398,0.5443359613418579,0.5739777088165283,0.30797073245048523,0.31395891308784485,0.3098686635494232,0.3361496031284332,,,,,,,,,,,,,,,,,,,,,,,,
20,1149,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
20,1154,,,,,,,,,,,,,,,,,,,,,,0.3533078730106354,0.19844667613506317,0.6048679947853088,0.0011192423989996314,0.32632797956466675,0.15140105783939362,0.6151485443115234,0.3468659818172455,0.4931274950504303,0.2636392116546631,0.5898352265357971,0.5307637453079224,0.33801475167274475,0.40521639585494995,5.556405067443848,0.5306596755981445,0.3354251980781555,0.34608379006385803,0.4007626175880432,0.8015316128730774,0.48899832367897034
20,1154,3793.741943359375,3802.65673828125,3881.890869140625,3881.932861328125,2.9408349990844727,4.974521160125732,0.009288935922086239,0.009711284190416336,0.009500782005488873,0.011155465617775917,0.5440424084663391,0.5650219917297363,0.5427190065383911,0.5719971656799316,0.3104446530342102,0.31602492928504944,0.3131788372993469,0.33658120036125183,,,,,,,,,,,,,,,,,,,,,,,,
21,1199,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
21,1209,,,,,,,,,,,,,,,,,,,,,,0.38625505566596985,0.06559830904006958,0.5886513590812683,0.005516265984624624,0.3339480459690094,0.14247426390647888,0.6151857972145081,0.3364103436470032,0.5646896362304688,0.23302710056304932,0.5617284774780273,0.5331188440322876,0.33818936347961426,0.406319260597229,5.628285884857178,0.5264086723327637,0.3271756172180176,0.33741745352745056,0.4104953706264496,0.7079797983169556,0.49140384793281555
21,1209,3677.0830078125,3627.110107421875,3865.046630859375,3868.939697265625,2.192535161972046,4.770918846130371,0.00848963763564825,0.008888092823326588,0.00863266084343195,0.01023540087044239,0.5308396816253662,0.5512195825576782,0.5316575765609741,0.5601820945739746,0.2922368049621582,0.2989044189453125,0.2948053777217865,0.32194948196411133,,,,,,,,,,,,,,,,,,,,,,,,
22,1249,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
22,1264,,,,,,,,,,,,,,,,,,,,,,0.36361274123191833,0.08573989570140839,0.5859047770500183,0.0006517107249237597,0.316694974899292,0.10475606471300125,0.5718951225280762,0.32524222135543823,0.48331791162490845,0.2312886118888855,0.5355957746505737,0.5320472717285156,0.3400883674621582,0.40712589025497437,5.662578582763672,0.5058541893959045,0.3069103956222534,0.3214901387691498,0.3863261342048645,0.7118005752563477,0.444339394569397
22,1264,3770.07958984375,3640.76025390625,3877.702392578125,3884.938720703125,2.2632508277893066,4.916250705718994,0.008977160789072514,0.009594494476914406,0.009195183403789997,0.011179369874298573,0.538794755935669,0.5503998398780823,0.5400658249855042,0.5636333227157593,0.3064691424369812,0.313554048538208,0.3089381754398346,0.33535122871398926,,,,,,,,,,,,,,,,,,,,,,,,
23,1299,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
23,1319,,,,,,,,,,,,,,,,,,,,,,0.40368515253067017,0.108147531747818,0.5827575922012329,0.000525358656886965,0.3417832851409912,0.12665016949176788,0.6064103245735168,0.3455011248588562,0.5586578845977783,0.2577170431613922,0.5800981521606445,0.5336694717407227,0.3444293141365051,0.40957069396972656,5.561114311218262,0.5489189624786377,0.33318355679512024,0.32020774483680725,0.39310401678085327,0.6603618264198303,0.548517644405365
23,1319,3769.46484375,3504.827392578125,3865.41943359375,3882.8818359375,2.2895267009735107,4.813054084777832,0.008875766769051552,0.009102442301809788,0.008980803191661835,0.010544290766119957,0.530228316783905,0.553153395652771,0.5314159393310547,0.557734489440918,0.29822322726249695,0.3024061620235443,0.3003813326358795,0.3254934549331665,,,,,,,,,,,,,,,,,,,,,,,,
24,1349,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
24,1374,,,,,,,,,,,,,,,,,,,,,,0.4022991955280304,0.16574521362781525,0.5667579174041748,0.0,0.33775272965431213,0.10726072639226913,0.6420016884803772,0.32759711146354675,0.5461388230323792,0.2282545119524002,0.5834063291549683,0.5385615229606628,0.3462928235530853,0.4093225598335266,5.458059310913086,0.5361596345901489,0.3323808014392853,0.3550359010696411,0.3960725665092468,0.8064568638801575,0.48591411113739014
24,1374,3766.16259765625,3557.8193359375,3869.880615234375,3873.09765625,2.193969488143921,4.829159736633301,0.00859481655061245,0.008880014531314373,0.008777996525168419,0.01043679192662239,0.5386056303977966,0.5623118281364441,0.5362553596496582,0.5650665760040283,0.29457101225852966,0.3016873896121979,0.2997511029243469,0.32572540640830994,,,,,,,,,,,,,,,,,,,,,,,,
25,1399,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
25,1429,,,,,,,,,,,,,,,,,,,,,,0.37158510088920593,0.12722772359848022,0.6423782110214233,0.004826732445508242,0.3411029279232025,0.0925660952925682,0.6409258842468262,0.3624187111854553,0.4902392327785492,0.2381865680217743,0.5850512981414795,0.5442743897438049,0.34655001759529114,0.417605996131897,5.411081790924072,0.5223109126091003,0.3311457335948944,0.3504829704761505,0.40322214365005493,0.7191985249519348,0.520024299621582
25,1429,3864.21142578125,3742.122802734375,3881.929443359375,3880.5556640625,1.9873769283294678,5.003482341766357,0.00915819313377142,0.009694183245301247,0.009366584941744804,0.011095482856035233,0.5472773313522339,0.5624257922172546,0.5442737936973572,0.568580687046051,0.31416335701942444,0.3200185298919678,0.3163977265357971,0.34159770607948303,,,,,,,,,,,,,,,,,,,,,,,,
26,1449,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
26,1484,,,,,,,,,,,,,,,,,,,,,,0.38155823945999146,0.0923861414194107,0.6269665956497192,0.002145214471966028,0.3416364789009094,0.09100941568613052,0.6311787366867065,0.37245506048202515,0.5110725164413452,0.22796723246574402,0.595126211643219,0.5449560284614563,0.3487781584262848,0.41496163606643677,5.540534019470215,0.525585412979126,0.3278375566005707,0.3291422724723816,0.3892054855823517,0.7289174795150757,0.5301530957221985
26,1484,3850.2783203125,3774.09423828125,3883.758056640625,3885.73193359375,2.1260337829589844,4.7835259437561035,0.008337036706507206,0.008789340034127235,0.008437752723693848,0.01020638644695282,0.5300588011741638,0.5513362288475037,0.5316727757453918,0.557660698890686,0.2935943305492401,0.30225685238838196,0.2958335280418396,0.3252871334552765,,,,,,,,,,,,,,,,,,,,,,,,
27,1499,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,
27,1539,,,,,,,,,,,,,,,,,,,,,,0.3980152904987335,0.1551155149936676,0.5789058804512024,0.02574257366359234,0.33604860305786133,0.10524389147758484,0.6232990622520447,0.36906513571739197,0.4543485939502716,0.22480569779872894,0.6060713529586792,0.5479774475097656,0.35060209035873413,0.4183105528354645,5.52124547958374,0.5539796352386475,0.3270590305328369,0.3268287181854248,0.3855835795402527,0.7630569338798523,0.5367712378501892
